Profile Summary
Generated on: 2020-11-16 22:15:14
Msec since Epoch: 1605564914458
Profiled application: DeepPointV1FPGA
Target platform: Xilinx
Tool version: 2019.1
Target devices: xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0
Flow mode: System Run

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
15555216,task_conv2_1x1_direct,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,17174.5,442.051,1:1:1,1:1:1,
15551792,task_matmul,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,15251.4,397.27,1:1:1,1:1:1,
15551792,task_matmul,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,11312.6,397.246,1:1:1,1:1:1,
15551792,task_matmul,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,19215.8,397.23,1:1:1,1:1:1,
15556816,task_topk,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,19950.1,394.579,1:1:1,1:1:1,
15556816,task_topk,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,15992,394.371,1:1:1,1:1:1,
15556816,task_topk,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,12050.3,394.198,1:1:1,1:1:1,
15556816,task_topk,0,0,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,8689.86,394.16,1:1:1,1:1:1,


Top Memory Writes: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
83853312,0,0,1244.2,16.949388,1966.08,115.997109,
3969024,0,0,9344.44,16.706839,157287,9414.507197,
1562349568,0,0,20990.3,16.637505,157286,9453.725183,
1184862208,0,0,17043.3,16.628480,157286,9458.856131,
807374848,0,0,13076.8,16.623436,157286,9461.726204,
4415488,0,0,21104.2,16.606733,157352,9475.219960,
9916416,0,0,1874.63,16.593728,4.608,0.277695,
9887744,0,0,1967.5,16.583100,157287,9484.755926,
10014720,0,0,3937.47,16.578991,157320,9489.098583,
4009984,0,0,13191.1,16.545922,157287,9506.067779,


Top Memory Reads: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
19061268480,0,0,6410.69,129.287017,157286,1216.567631,
18589409280,0,0,6705.43,128.084258,157286,1227.991655,
422023168,0,0,4229.78,126.104642,157286,1247.268915,
264736768,0,0,2256.68,64.793330,78643.2,1213.754564,
18038906880,0,0,3564.05,64.501293,78643.2,1219.249977,
17802977280,0,0,3712.17,64.052444,78643.2,1227.793900,
487899136,0,0,9632.25,63.333165,78643.2,1241.738037,
19391569920,0,0,10940.7,63.041727,78643.2,1247.478515,
18872524800,0,0,8085.6,51.452195,62914.6,1222.776987,
587173888,0,0,7355.44,51.375905,62914.6,1224.592735,


Guidance Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,24477.611883,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_concat_1,8,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_conv2_1x1_direct_1,8,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_datamover_1,60,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_gather_1,5,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_matmul_1,12,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_matops_1,219,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_pad_unpad_1,8,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_reduce_1,48,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_relu_sqrt_square_1,29,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_tile_1,15,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_topk_1,5,
CU_CALLS,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0|task_transpose_1,5,
MEMORY_BIT_WIDTH,xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0,512,
MIGRATE_MEM,host,0,
MEMORY_USAGE,DDR[0],8,
MEMORY_USAGE,DDR[1],14,
PLRAM_DEVICE,all,1,
HBM_DEVICE,all,0,
KDMA_DEVICE,all,0,
P2P_DEVICE,all,0,
P2P_HOST_TRANSFERS,host,0,
PORT_BIT_WIDTH,task_pad_unpad_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_relu_sqrt_square_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_gather_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_gather_1/m_axi_gmem2,32,
PORT_BIT_WIDTH,task_gather_1/m_axi_gmem3,512,
PORT_BIT_WIDTH,task_concat_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_concat_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_topk_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_topk_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_transpose_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_conv2_1x1_direct_1/m_axi_gmem0,512,
PORT_BIT_WIDTH,task_conv2_1x1_direct_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_conv2_1x1_direct_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_conv2_1x1_direct_1/m_axi_gmem3,512,
PORT_BIT_WIDTH,task_reduce_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_datamover_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_datamover_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_matops_1/m_axi_gmem1,512,
PORT_BIT_WIDTH,task_matops_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_matmul_1/m_axi_gmem1,32,
PORT_BIT_WIDTH,task_matmul_1/m_axi_gmem2,512,
PORT_BIT_WIDTH,task_tile_1/m_axi_gmem1,512,
KERNEL_COUNT,task_concat,1,
KERNEL_COUNT,task_conv2_1x1_direct,1,
KERNEL_COUNT,task_datamover,1,
KERNEL_COUNT,task_gather,1,
KERNEL_COUNT,task_matmul,1,
KERNEL_COUNT,task_matops,1,
KERNEL_COUNT,task_pad_unpad,1,
KERNEL_COUNT,task_reduce,1,
KERNEL_COUNT,task_relu_sqrt_square,1,
KERNEL_COUNT,task_tile,1,
KERNEL_COUNT,task_topk,1,
KERNEL_COUNT,task_transpose,1,
OBJECTS_RELEASED,all,0,

